month_year,zip,park_n_rec_event_count(0-3),park_n_rec_event_count(4-6),park_n_rec_event_count(7-9),park_n_rec_event_count(>9),eviction_count(0-8),eviction_count(9-16),eviction_count(17-24),eviction_count(>24),building_complaint_count(0-34),building_complaint_count(35-68),building_complaint_count(69-102),building_complaint_count(>102),construction_job_count(0-45),construction_job_count(46-90),construction_job_count(91-135),construction_job_count(>135),car_accident_count(0-26),car_accident_count(27-52),car_accident_count(53-78),car_accident_count(>78)
2018-08,10474,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-08,10475,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2018-08,11102,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-08,11102,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2018-08,11106,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2018-08,11106,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2018-08,11201,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-08,11203,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2018-08,11207,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
2018-08,11207,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2018-08,11208,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
2018-08,11208,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2018-08,11210,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-08,11210,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-08,11211,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-08,11211,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018-08,11212,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2018-08,11212,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
2018-08,11213,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-08,11213,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
2018-08,11214,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-08,11214,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-08,11215,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2018-08,11215,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-08,11216,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2018-08,11216,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2018-08,11217,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-08,11217,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-08,11220,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2018-08,11220,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-08,11221,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2018-08,11221,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2018-08,11224,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2018-08,11224,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2018-08,11226,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2018-08,11230,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-08,11230,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018-08,11231,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2018-08,11231,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2018-08,11232,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2018-08,11233,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2018-08,11233,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2018-08,11234,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-08,11234,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-08,11237,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-08,11237,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-08,11238,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-08,11238,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018-08,11354,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-08,11354,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018-08,11355,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-08,11355,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018-08,11358,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018-08,11358,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2018-08,11361,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018-08,11361,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2018-08,11363,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2018-08,11364,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018-08,11364,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2018-08,11367,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2018-08,11368,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-08,11368,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-08,11374,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2018-08,11379,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2018-08,11379,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2018-08,11385,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-08,11385,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-08,11417,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2018-08,11418,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2018-08,11418,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2018-08,11421,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2018-08,11429,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-08,11429,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-08,11432,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
2018-08,11432,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2018-08,11434,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-08,11434,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-08,11435,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-08,11435,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2018-08,11691,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
2018-08,11694,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2018-09,10001,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
2018-09,10001,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-09,10002,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018-09,10003,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2018-09,10003,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-09,10007,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018-09,10009,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018-09,10009,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2018-09,10010,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2018-09,10011,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2018-09,10011,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-09,10014,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2018-09,10016,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2018-09,10016,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-09,10018,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2018-09,10018,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2018-09,10021,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2018-09,10023,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2018-09,10023,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2018-09,10025,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2018-09,10025,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2018-09,10027,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2018-09,10027,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2018-09,10029,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2018-09,10029,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2018-09,10030,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2018-09,10031,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018-09,10031,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2018-09,10032,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018-09,10032,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2018-09,10033,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2018-09,10034,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2018-09,10035,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2018-09,10037,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2018-09,10038,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-09,10038,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-09,10039,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2018-09,10040,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2018-09,10065,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2018-09,10065,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2018-09,10128,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2018-09,10128,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2018-09,10301,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2018-09,10301,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2018-09,10304,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2018-09,10305,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2018-09,10306,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2018-09,10307,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2018-09,10308,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-09,10309,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2018-09,10314,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2018-09,10451,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2018-09,10452,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
2018-09,10453,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2018-09,10453,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
2018-09,10454,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2018-09,10454,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2018-09,10456,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
2018-09,10457,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-09,10457,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2018-09,10459,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
2018-09,10460,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
2018-09,10461,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2018-09,10463,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2018-09,10464,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2018-09,10465,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2018-09,10466,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
2018-09,10467,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
2018-09,10468,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
2018-09,10470,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2018-09,10471,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-09,10471,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2018-09,10473,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2018-09,11102,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2018-09,11103,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2018-09,11106,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2018-09,11106,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2018-09,11201,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-09,11203,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
2018-09,11203,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2018-09,11205,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2018-09,11205,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2018-09,11207,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
2018-09,11207,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2018-09,11208,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
2018-09,11208,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2018-09,11209,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2018-09,11211,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-09,11211,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018-09,11212,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
2018-09,11212,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2018-09,11213,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2018-09,11213,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2018-09,11215,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-09,11215,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018-09,11216,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2018-09,11216,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
2018-09,11217,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2018-09,11218,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2018-09,11221,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-09,11221,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-09,11222,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-09,11222,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-09,11224,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2018-09,11225,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2018-09,11226,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
2018-09,11226,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2018-09,11228,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2018-09,11228,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2018-09,11232,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-09,11232,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2018-09,11234,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
2018-09,11234,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2018-09,11235,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-09,11236,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-09,11236,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2018-09,11237,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2018-09,11237,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2018-09,11238,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2018-09,11238,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2018-09,11354,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-09,11354,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2018-09,11355,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-09,11355,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-09,11358,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018-09,11358,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2018-09,11360,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2018-09,11361,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2018-09,11364,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-09,11364,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2018-09,11367,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2018-09,11368,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2018-09,11373,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-09,11373,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-09,11375,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018-09,11375,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2018-09,11379,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-09,11379,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2018-09,11385,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-09,11385,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2018-09,11421,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-09,11421,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
2018-09,11432,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2018-09,11432,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2018-09,11433,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2018-09,11433,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2018-09,11434,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
2018-09,11434,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2018-09,11435,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2018-09,11691,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2018-09,11694,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2018-10,10001,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2018-10,10001,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-10,10002,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018-10,10003,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-10,10009,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2018-10,10009,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2018-10,10010,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2018-10,10010,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2018-10,10012,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2018-10,10013,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-10,10014,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2018-10,10016,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2018-10,10017,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2018-10,10018,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2018-10,10021,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2018-10,10023,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018-10,10024,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2018-10,10025,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2018-10,10026,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2018-10,10027,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2018-10,10029,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
2018-10,10029,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
2018-10,10030,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2018-10,10031,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2018-10,10032,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2018-10,10033,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
2018-10,10034,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2018-10,10035,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2018-10,10037,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2018-10,10038,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018-10,10040,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2018-10,10128,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2018-10,10301,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
2018-10,10302,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2018-10,10304,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2018-10,10305,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2018-10,10306,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018-10,10306,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2018-10,10307,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2018-10,10308,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2018-10,10312,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2018-10,10314,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2018-10,10451,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
2018-10,10452,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2018-10,10452,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
2018-10,10454,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2018-10,10454,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2018-10,10455,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2018-10,10456,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
2018-10,10458,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
2018-10,10459,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2018-10,10460,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
2018-10,10460,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
2018-10,10462,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
